id_zaliczenie,id_przed,nr_albumu,nr_wykl,ocena,termin,Data
69696,7,4696,7,3,3,06.29.2023
69697,7,4697,7,4,3,06.29.2023
69698,7,4698,7,5,3,06.29.2023
69699,7,4699,7,5,3,06.29.2023
69700,7,4700,7,4,3,06.29.2023
69701,7,4701,7,4,3,06.29.2023
69702,7,4702,7,5,3,06.29.2023
69703,7,4703,7,3,3,06.29.2023
69704,7,4704,7,5,3,06.29.2023
69705,7,4705,7,3,3,06.29.2023
69706,7,4706,7,3,3,06.29.2023
69707,7,4707,7,5,3,06.29.2023
69708,7,4708,7,5,3,06.29.2023
69709,7,4709,7,4,3,06.29.2023
69710,7,4710,7,4,3,06.29.2023
69711,7,4711,7,5,3,06.29.2023
69712,7,4712,7,5,3,06.29.2023
69713,7,4713,7,3,3,06.29.2023
69714,7,4714,7,4,3,06.29.2023
69715,7,4715,7,4,3,06.29.2023
69716,7,4716,7,5,3,06.29.2023
69717,7,4717,7,3,3,06.29.2023
69718,7,4718,7,4,3,06.29.2023
69719,7,4719,7,3,3,06.29.2023
69720,7,4720,7,3,3,06.29.2023
69721,7,4721,7,5,3,06.29.2023
69722,7,4722,7,5,3,06.29.2023
69723,7,4723,7,4,3,06.29.2023
69724,7,4724,7,3,3,06.29.2023
69725,7,4725,7,3,3,06.29.2023
69726,7,4726,7,5,3,06.29.2023
69727,7,4727,7,5,3,06.29.2023
69728,7,4728,7,4,3,06.29.2023
69729,7,4729,7,3,3,06.29.2023
69730,7,4730,7,5,3,06.29.2023
69731,7,4731,7,3,3,06.29.2023
69732,7,4732,7,3,3,06.29.2023
69733,7,4733,7,3,3,06.29.2023
69734,7,4734,7,4,3,06.29.2023
69735,7,4735,7,4,3,06.29.2023
69736,7,4736,7,3,3,06.29.2023
69737,7,4737,7,3,3,06.29.2023
69738,7,4738,7,3,3,06.29.2023
69739,7,4739,7,3,3,06.29.2023
69740,7,4740,7,4,3,06.29.2023
69741,7,4741,7,5,3,06.29.2023
69742,7,4742,7,4,3,06.29.2023
69743,7,4743,7,4,3,06.29.2023
69744,7,4744,7,3,3,06.29.2023
69745,7,4745,7,5,3,06.29.2023
69746,7,4746,7,3,3,06.29.2023
69747,7,4747,7,5,3,06.29.2023
69748,7,4748,7,5,3,06.29.2023
69749,7,4749,7,5,3,06.29.2023
69750,7,4750,7,4,3,06.29.2023
69751,7,4751,7,5,3,06.29.2023
69752,7,4752,7,5,3,06.29.2023
69753,7,4753,7,3,3,06.29.2023
69754,7,4754,7,3,3,06.29.2023
69755,7,4755,7,3,3,06.29.2023
69756,7,4756,7,3,3,06.29.2023
69757,7,4757,7,4,3,06.29.2023
69758,7,4758,7,5,3,06.29.2023
69759,7,4759,7,5,3,06.29.2023
69760,7,4760,7,3,3,06.29.2023
69761,7,4761,7,3,3,06.29.2023
69762,7,4762,7,5,3,06.29.2023
69763,7,4763,7,4,3,06.29.2023
69764,7,4764,7,5,3,06.29.2023
69765,7,4765,7,3,3,06.29.2023
69766,7,4766,7,4,3,06.29.2023
69767,7,4767,7,3,3,06.29.2023
69768,7,4768,7,5,3,06.29.2023
69769,7,4769,7,3,3,06.29.2023
69770,7,4770,7,3,3,06.29.2023
69771,7,4771,7,4,3,06.29.2023
69772,7,4772,7,5,3,06.29.2023
69773,7,4773,7,4,3,06.29.2023
69774,7,4774,7,4,3,06.29.2023
69775,7,4775,7,3,3,06.29.2023
69776,7,4776,7,5,3,06.29.2023
69777,7,4777,7,4,3,06.29.2023
69778,7,4778,7,3,3,06.29.2023
69779,7,4779,7,5,3,06.29.2023
69780,7,4780,7,3,3,06.29.2023
69781,7,4781,7,3,3,06.29.2023
69782,7,4782,7,3,3,06.29.2023
69783,7,4783,7,4,3,06.29.2023
69784,7,4784,7,3,3,06.29.2023
69785,7,4785,7,4,3,06.29.2023
69786,7,4786,7,5,3,06.29.2023
69787,7,4787,7,3,3,06.29.2023
69788,7,4788,7,3,3,06.29.2023
69789,7,4789,7,4,3,06.29.2023
69790,7,4790,7,5,3,06.29.2023
69791,7,4791,7,4,3,06.29.2023
69792,7,4792,7,5,3,06.29.2023
69793,7,4793,7,5,3,06.29.2023
69794,7,4794,7,4,3,06.29.2023
69795,7,4795,7,5,3,06.29.2023
69796,7,4796,7,4,3,06.29.2023
69797,7,4797,7,4,3,06.29.2023
69798,7,4798,7,3,3,06.29.2023
69799,7,4799,7,5,3,06.29.2023
69800,7,4800,7,3,3,06.29.2023
69801,7,4801,7,5,3,06.29.2023
69802,7,4802,7,4,3,06.29.2023
69803,7,4803,7,4,3,06.29.2023
69804,7,4804,7,4,3,06.29.2023
69805,7,4805,7,5,3,06.29.2023
69806,7,4806,7,5,3,06.29.2023
69807,7,4807,7,4,3,06.29.2023
69808,7,4808,7,4,3,06.29.2023
69809,7,4809,7,5,3,06.29.2023
69810,7,4810,7,4,3,06.29.2023
69811,7,4811,7,5,3,06.29.2023
69812,7,4812,7,3,3,06.29.2023
69813,7,4813,7,3,3,06.29.2023
69814,7,4814,7,5,3,06.29.2023
69815,7,4815,7,4,3,06.29.2023
69816,7,4816,7,4,3,06.29.2023
69817,7,4817,7,3,3,06.29.2023
69818,7,4818,7,4,3,06.29.2023
69819,7,4819,7,3,3,06.29.2023
69820,7,4820,7,3,3,06.29.2023
69821,7,4821,7,4,3,06.29.2023
69822,7,4822,7,3,3,06.29.2023
69823,7,4823,7,3,3,06.29.2023
69824,7,4824,7,3,3,06.29.2023
69825,7,4825,7,5,3,06.29.2023
69826,7,4826,7,5,3,06.29.2023
69827,7,4827,7,3,3,06.29.2023
69828,7,4828,7,5,3,06.29.2023
69829,7,4829,7,3,3,06.29.2023
69830,7,4830,7,3,3,06.29.2023
69831,7,4831,7,5,3,06.29.2023
69832,7,4832,7,4,3,06.29.2023
69833,7,4833,7,3,3,06.29.2023
69834,7,4834,7,3,3,06.29.2023
69835,7,4835,7,3,3,06.29.2023
69836,7,4836,7,5,3,06.29.2023
69837,7,4837,7,4,3,06.29.2023
69838,7,4838,7,3,3,06.29.2023
69839,7,4839,7,4,3,06.29.2023
69840,7,4840,7,5,3,06.29.2023
69841,7,4841,7,5,3,06.29.2023
69842,7,4842,7,3,3,06.29.2023
69843,7,4843,7,5,3,06.29.2023
69844,7,4844,7,5,3,06.29.2023
69845,7,4845,7,4,3,06.29.2023
69846,7,4846,7,4,3,06.29.2023
69847,7,4847,7,3,3,06.29.2023
69848,7,4848,7,5,3,06.29.2023
69849,7,4849,7,3,3,06.29.2023
69850,7,4850,7,5,3,06.29.2023
69851,7,4851,7,3,3,06.29.2023
69852,7,4852,7,5,3,06.29.2023
69853,7,4853,7,5,3,06.29.2023
69854,7,4854,7,3,3,06.29.2023
69855,7,4855,7,4,3,06.29.2023
69856,7,4856,7,3,3,06.29.2023
69857,7,4857,7,5,3,06.29.2023
69858,7,4858,7,4,3,06.29.2023
69859,7,4859,7,4,3,06.29.2023
69860,7,4860,7,3,3,06.29.2023
69861,7,4861,7,3,3,06.29.2023
69862,7,4862,7,3,3,06.29.2023
69863,7,4863,7,4,3,06.29.2023
69864,7,4864,7,3,3,06.29.2023
69865,7,4865,7,4,3,06.29.2023
69866,7,4866,7,3,3,06.29.2023
69867,7,4867,7,4,3,06.29.2023
69868,7,4868,7,4,3,06.29.2023
69869,7,4869,7,5,3,06.29.2023
69870,7,4870,7,3,3,06.29.2023
69871,7,4871,7,4,3,06.29.2023
69872,7,4872,7,5,3,06.29.2023
69873,7,4873,7,5,3,06.29.2023
69874,7,4874,7,3,3,06.29.2023
69875,7,4875,7,4,3,06.29.2023
69876,7,4876,7,5,3,06.29.2023
69877,7,4877,7,5,3,06.29.2023
69878,7,4878,7,3,3,06.29.2023
69879,7,4879,7,4,3,06.29.2023
69880,7,4880,7,3,3,06.29.2023
69881,7,4881,7,4,3,06.29.2023
69882,7,4882,7,3,3,06.29.2023
69883,7,4883,7,4,3,06.29.2023
69884,7,4884,7,4,3,06.29.2023
69885,7,4885,7,5,3,06.29.2023
69886,7,4886,7,5,3,06.29.2023
69887,7,4887,7,3,3,06.29.2023
69888,7,4888,7,3,3,06.29.2023
69889,7,4889,7,3,3,06.29.2023
69890,7,4890,7,5,3,06.29.2023
69891,7,4891,7,5,3,06.29.2023
69892,7,4892,7,4,3,06.29.2023
69893,7,4893,7,4,3,06.29.2023
69894,7,4894,7,3,3,06.29.2023
69895,7,4895,7,5,3,06.29.2023
69896,7,4896,7,4,3,06.29.2023
69897,7,4897,7,5,3,06.29.2023
69898,7,4898,7,3,3,06.29.2023
69899,7,4899,7,5,3,06.29.2023
69900,7,4900,7,4,3,06.29.2023
69901,7,4901,7,5,3,06.29.2023
69902,7,4902,7,3,3,06.29.2023
69903,7,4903,7,4,3,06.29.2023
69904,7,4904,7,5,3,06.29.2023
69905,7,4905,7,5,3,06.29.2023
69906,7,4906,7,4,3,06.29.2023
69907,7,4907,7,3,3,06.29.2023
69908,7,4908,7,4,3,06.29.2023
69909,7,4909,7,5,3,06.29.2023
69910,7,4910,7,4,3,06.29.2023
69911,7,4911,7,5,3,06.29.2023
69912,7,4912,7,3,3,06.29.2023
69913,7,4913,7,3,3,06.29.2023
69914,7,4914,7,3,3,06.29.2023
69915,7,4915,7,3,3,06.29.2023
69916,7,4916,7,3,3,06.29.2023
69917,7,4917,7,4,3,06.29.2023
69918,7,4918,7,3,3,06.29.2023
69919,7,4919,7,5,3,06.29.2023
69920,7,4920,7,3,3,06.29.2023
69921,7,4921,7,5,3,06.29.2023
69922,7,4922,7,5,3,06.29.2023
69923,7,4923,7,5,3,06.29.2023
69924,7,4924,7,5,3,06.29.2023
69925,7,4925,7,5,3,06.29.2023
69926,7,4926,7,4,3,06.29.2023
69927,7,4927,7,5,3,06.29.2023
69928,7,4928,7,3,3,06.29.2023
69929,7,4929,7,5,3,06.29.2023
69930,7,4930,7,4,3,06.29.2023
69931,7,4931,7,4,3,06.29.2023
69932,7,4932,7,5,3,06.29.2023
69933,7,4933,7,5,3,06.29.2023
69934,7,4934,7,3,3,06.29.2023
69935,7,4935,7,5,3,06.29.2023
69936,7,4936,7,5,3,06.29.2023
69937,7,4937,7,4,3,06.29.2023
69938,7,4938,7,4,3,06.29.2023
69939,7,4939,7,4,3,06.29.2023
69940,7,4940,7,3,3,06.29.2023
69941,7,4941,7,5,3,06.29.2023
69942,7,4942,7,3,3,06.29.2023
69943,7,4943,7,4,3,06.29.2023
69944,7,4944,7,3,3,06.29.2023
69945,7,4945,7,5,3,06.29.2023
69946,7,4946,7,3,3,06.29.2023
69947,7,4947,7,3,3,06.29.2023
69948,7,4948,7,5,3,06.29.2023
69949,7,4949,7,3,3,06.29.2023
69950,7,4950,7,4,3,06.29.2023
69951,7,4951,7,5,3,06.29.2023
69952,7,4952,7,4,3,06.29.2023
69953,7,4953,7,4,3,06.29.2023
69954,7,4954,7,3,3,06.29.2023
69955,7,4955,7,5,3,06.29.2023
69956,7,4956,7,5,3,06.29.2023
69957,7,4957,7,4,3,06.29.2023
69958,7,4958,7,4,3,06.29.2023
69959,7,4959,7,4,3,06.29.2023
69960,7,4960,7,4,3,06.29.2023
69961,7,4961,7,4,3,06.29.2023
69962,7,4962,7,3,3,06.29.2023
69963,7,4963,7,5,3,06.29.2023
69964,7,4964,7,5,3,06.29.2023
69965,7,4965,7,3,3,06.29.2023
69966,7,4966,7,5,3,06.29.2023
69967,7,4967,7,5,3,06.29.2023
69968,7,4968,7,5,3,06.29.2023
69969,7,4969,7,4,3,06.29.2023
69970,7,4970,7,3,3,06.29.2023
69971,7,4971,7,4,3,06.29.2023
69972,7,4972,7,4,3,06.29.2023
69973,7,4973,7,5,3,06.29.2023
69974,7,4974,7,3,3,06.29.2023
69975,7,4975,7,3,3,06.29.2023
69976,7,4976,7,3,3,06.29.2023
69977,7,4977,7,4,3,06.29.2023
69978,7,4978,7,4,3,06.29.2023
69979,7,4979,7,4,3,06.29.2023
69980,7,4980,7,3,3,06.29.2023
69981,7,4981,7,3,3,06.29.2023
69982,7,4982,7,3,3,06.29.2023
69983,7,4983,7,3,3,06.29.2023
69984,7,4984,7,5,3,06.29.2023
69985,7,4985,7,3,3,06.29.2023
69986,7,4986,7,5,3,06.29.2023
69987,7,4987,7,5,3,06.29.2023
69988,7,4988,7,3,3,06.29.2023
69989,7,4989,7,5,3,06.29.2023
69990,7,4990,7,4,3,06.29.2023
69991,7,4991,7,3,3,06.29.2023
69992,7,4992,7,5,3,06.29.2023
69993,7,4993,7,5,3,06.29.2023
69994,7,4994,7,5,3,06.29.2023
69995,7,4995,7,3,3,06.29.2023
69996,7,4996,7,5,3,06.29.2023
69997,7,4997,7,4,3,06.29.2023
69998,7,4998,7,5,3,06.29.2023
69999,7,4999,7,4,3,06.29.2023
70000,7,5000,7,5,3,06.29.2023
70001,8,1,8,3,1,07.02.2023
70002,8,2,8,4,1,07.02.2023
70003,8,3,8,5,1,07.02.2023
70004,8,4,8,4,1,07.02.2023
70005,8,5,8,3,1,07.02.2023
70006,8,6,8,5,1,07.02.2023
70007,8,7,8,3,1,07.02.2023
70008,8,8,8,3,1,07.02.2023
70009,8,9,8,5,1,07.02.2023
70010,8,10,8,4,1,07.02.2023
70011,8,11,8,3,1,07.02.2023
70012,8,12,8,4,1,07.02.2023
70013,8,13,8,5,1,07.02.2023
70014,8,14,8,5,1,07.02.2023
70015,8,15,8,4,1,07.02.2023
70016,8,16,8,3,1,07.02.2023
70017,8,17,8,5,1,07.02.2023
70018,8,18,8,5,1,07.02.2023
70019,8,19,8,4,1,07.02.2023
70020,8,20,8,5,1,07.02.2023
70021,8,21,8,4,1,07.02.2023
70022,8,22,8,5,1,07.02.2023
70023,8,23,8,3,1,07.02.2023
70024,8,24,8,5,1,07.02.2023
70025,8,25,8,4,1,07.02.2023
70026,8,26,8,5,1,07.02.2023
70027,8,27,8,4,1,07.02.2023
70028,8,28,8,4,1,07.02.2023
70029,8,29,8,5,1,07.02.2023
70030,8,30,8,3,1,07.02.2023
70031,8,31,8,4,1,07.02.2023
70032,8,32,8,5,1,07.02.2023
70033,8,33,8,5,1,07.02.2023
70034,8,34,8,4,1,07.02.2023
70035,8,35,8,3,1,07.02.2023
70036,8,36,8,5,1,07.02.2023
70037,8,37,8,3,1,07.02.2023
70038,8,38,8,5,1,07.02.2023
70039,8,39,8,5,1,07.02.2023
70040,8,40,8,4,1,07.02.2023
70041,8,41,8,4,1,07.02.2023
70042,8,42,8,5,1,07.02.2023
70043,8,43,8,3,1,07.02.2023
70044,8,44,8,5,1,07.02.2023
70045,8,45,8,4,1,07.02.2023
70046,8,46,8,3,1,07.02.2023
70047,8,47,8,4,1,07.02.2023
70048,8,48,8,4,1,07.02.2023
70049,8,49,8,3,1,07.02.2023
70050,8,50,8,4,1,07.02.2023
70051,8,51,8,5,1,07.02.2023
70052,8,52,8,4,1,07.02.2023
70053,8,53,8,4,1,07.02.2023
70054,8,54,8,3,1,07.02.2023
70055,8,55,8,3,1,07.02.2023
70056,8,56,8,4,1,07.02.2023
70057,8,57,8,4,1,07.02.2023
70058,8,58,8,5,1,07.02.2023
70059,8,59,8,4,1,07.02.2023
70060,8,60,8,3,1,07.02.2023
70061,8,61,8,3,1,07.02.2023
70062,8,62,8,5,1,07.02.2023
70063,8,63,8,4,1,07.02.2023
70064,8,64,8,3,1,07.02.2023
70065,8,65,8,4,1,07.02.2023
70066,8,66,8,3,1,07.02.2023
70067,8,67,8,3,1,07.02.2023
70068,8,68,8,3,1,07.02.2023
70069,8,69,8,4,1,07.02.2023
70070,8,70,8,4,1,07.02.2023
70071,8,71,8,3,1,07.02.2023
70072,8,72,8,3,1,07.02.2023
70073,8,73,8,3,1,07.02.2023
70074,8,74,8,5,1,07.02.2023
70075,8,75,8,5,1,07.02.2023
70076,8,76,8,3,1,07.02.2023
70077,8,77,8,3,1,07.02.2023
70078,8,78,8,5,1,07.02.2023
70079,8,79,8,5,1,07.02.2023
70080,8,80,8,3,1,07.02.2023
70081,8,81,8,3,1,07.02.2023
70082,8,82,8,5,1,07.02.2023
70083,8,83,8,4,1,07.02.2023
70084,8,84,8,5,1,07.02.2023
70085,8,85,8,3,1,07.02.2023
70086,8,86,8,5,1,07.02.2023
70087,8,87,8,4,1,07.02.2023
70088,8,88,8,3,1,07.02.2023
70089,8,89,8,5,1,07.02.2023
70090,8,90,8,3,1,07.02.2023
70091,8,91,8,4,1,07.02.2023
70092,8,92,8,3,1,07.02.2023
70093,8,93,8,4,1,07.02.2023
70094,8,94,8,4,1,07.02.2023
70095,8,95,8,5,1,07.02.2023
70096,8,96,8,5,1,07.02.2023
70097,8,97,8,5,1,07.02.2023
70098,8,98,8,4,1,07.02.2023
70099,8,99,8,4,1,07.02.2023
70100,8,100,8,5,1,07.02.2023
70101,8,101,8,4,1,07.02.2023
70102,8,102,8,4,1,07.02.2023
70103,8,103,8,4,1,07.02.2023
70104,8,104,8,3,1,07.02.2023
70105,8,105,8,4,1,07.02.2023
70106,8,106,8,5,1,07.02.2023
70107,8,107,8,3,1,07.02.2023
70108,8,108,8,3,1,07.02.2023
70109,8,109,8,5,1,07.02.2023
70110,8,110,8,5,1,07.02.2023
70111,8,111,8,4,1,07.02.2023
70112,8,112,8,5,1,07.02.2023
70113,8,113,8,4,1,07.02.2023
70114,8,114,8,4,1,07.02.2023
70115,8,115,8,4,1,07.02.2023
70116,8,116,8,3,1,07.02.2023
70117,8,117,8,4,1,07.02.2023
70118,8,118,8,4,1,07.02.2023
70119,8,119,8,4,1,07.02.2023
70120,8,120,8,5,1,07.02.2023
70121,8,121,8,5,1,07.02.2023
70122,8,122,8,4,1,07.02.2023
70123,8,123,8,5,1,07.02.2023
70124,8,124,8,4,1,07.02.2023
70125,8,125,8,4,1,07.02.2023
70126,8,126,8,5,1,07.02.2023
70127,8,127,8,3,1,07.02.2023
70128,8,128,8,3,1,07.02.2023
70129,8,129,8,3,1,07.02.2023
70130,8,130,8,3,1,07.02.2023
70131,8,131,8,5,1,07.02.2023
70132,8,132,8,5,1,07.02.2023
70133,8,133,8,4,1,07.02.2023
70134,8,134,8,5,1,07.02.2023
70135,8,135,8,5,1,07.02.2023
70136,8,136,8,4,1,07.02.2023
70137,8,137,8,4,1,07.02.2023
70138,8,138,8,3,1,07.02.2023
70139,8,139,8,3,1,07.02.2023
70140,8,140,8,4,1,07.02.2023
70141,8,141,8,3,1,07.02.2023
70142,8,142,8,5,1,07.02.2023
70143,8,143,8,5,1,07.02.2023
70144,8,144,8,5,1,07.02.2023
70145,8,145,8,5,1,07.02.2023
70146,8,146,8,5,1,07.02.2023
70147,8,147,8,3,1,07.02.2023
70148,8,148,8,5,1,07.02.2023
70149,8,149,8,4,1,07.02.2023
70150,8,150,8,3,1,07.02.2023
70151,8,151,8,5,1,07.02.2023
70152,8,152,8,3,1,07.02.2023
70153,8,153,8,5,1,07.02.2023
70154,8,154,8,3,1,07.02.2023
70155,8,155,8,4,1,07.02.2023
70156,8,156,8,4,1,07.02.2023
70157,8,157,8,3,1,07.02.2023
70158,8,158,8,4,1,07.02.2023
70159,8,159,8,3,1,07.02.2023
70160,8,160,8,5,1,07.02.2023
70161,8,161,8,4,1,07.02.2023
70162,8,162,8,4,1,07.02.2023
70163,8,163,8,4,1,07.02.2023
70164,8,164,8,5,1,07.02.2023
70165,8,165,8,3,1,07.02.2023
70166,8,166,8,3,1,07.02.2023
70167,8,167,8,5,1,07.02.2023
70168,8,168,8,4,1,07.02.2023
70169,8,169,8,4,1,07.02.2023
70170,8,170,8,3,1,07.02.2023
70171,8,171,8,4,1,07.02.2023
70172,8,172,8,4,1,07.02.2023
70173,8,173,8,3,1,07.02.2023
70174,8,174,8,4,1,07.02.2023
70175,8,175,8,5,1,07.02.2023
70176,8,176,8,3,1,07.02.2023
70177,8,177,8,3,1,07.02.2023
70178,8,178,8,5,1,07.02.2023
70179,8,179,8,5,1,07.02.2023
70180,8,180,8,5,1,07.02.2023
70181,8,181,8,4,1,07.02.2023
70182,8,182,8,4,1,07.02.2023
70183,8,183,8,3,1,07.02.2023
70184,8,184,8,3,1,07.02.2023
70185,8,185,8,4,1,07.02.2023
70186,8,186,8,4,1,07.02.2023
70187,8,187,8,3,1,07.02.2023
70188,8,188,8,5,1,07.02.2023
70189,8,189,8,5,1,07.02.2023
70190,8,190,8,5,1,07.02.2023
70191,8,191,8,4,1,07.02.2023
70192,8,192,8,5,1,07.02.2023
70193,8,193,8,5,1,07.02.2023
70194,8,194,8,4,1,07.02.2023
70195,8,195,8,5,1,07.02.2023
70196,8,196,8,3,1,07.02.2023
70197,8,197,8,4,1,07.02.2023
70198,8,198,8,4,1,07.02.2023
70199,8,199,8,4,1,07.02.2023
70200,8,200,8,5,1,07.02.2023
70201,8,201,8,3,1,07.02.2023
70202,8,202,8,4,1,07.02.2023
70203,8,203,8,3,1,07.02.2023
70204,8,204,8,3,1,07.02.2023
70205,8,205,8,3,1,07.02.2023
70206,8,206,8,5,1,07.02.2023
70207,8,207,8,5,1,07.02.2023
70208,8,208,8,3,1,07.02.2023
70209,8,209,8,3,1,07.02.2023
70210,8,210,8,5,1,07.02.2023
70211,8,211,8,3,1,07.02.2023
70212,8,212,8,4,1,07.02.2023
70213,8,213,8,5,1,07.02.2023
70214,8,214,8,5,1,07.02.2023
70215,8,215,8,4,1,07.02.2023
70216,8,216,8,4,1,07.02.2023
70217,8,217,8,5,1,07.02.2023
70218,8,218,8,5,1,07.02.2023
70219,8,219,8,5,1,07.02.2023
70220,8,220,8,4,1,07.02.2023
70221,8,221,8,4,1,07.02.2023
70222,8,222,8,5,1,07.02.2023
70223,8,223,8,4,1,07.02.2023
70224,8,224,8,4,1,07.02.2023
70225,8,225,8,3,1,07.02.2023
70226,8,226,8,3,1,07.02.2023
70227,8,227,8,3,1,07.02.2023
70228,8,228,8,5,1,07.02.2023
70229,8,229,8,4,1,07.02.2023
70230,8,230,8,3,1,07.02.2023
70231,8,231,8,4,1,07.02.2023
70232,8,232,8,3,1,07.02.2023
70233,8,233,8,3,1,07.02.2023
70234,8,234,8,4,1,07.02.2023
70235,8,235,8,4,1,07.02.2023
70236,8,236,8,5,1,07.02.2023
70237,8,237,8,3,1,07.02.2023
70238,8,238,8,4,1,07.02.2023
70239,8,239,8,3,1,07.02.2023
70240,8,240,8,5,1,07.02.2023
70241,8,241,8,5,1,07.02.2023
70242,8,242,8,4,1,07.02.2023
70243,8,243,8,4,1,07.02.2023
70244,8,244,8,5,1,07.02.2023
70245,8,245,8,5,1,07.02.2023
70246,8,246,8,5,1,07.02.2023
70247,8,247,8,3,1,07.02.2023
70248,8,248,8,5,1,07.02.2023
70249,8,249,8,4,1,07.02.2023
70250,8,250,8,5,1,07.02.2023
70251,8,251,8,4,1,07.02.2023
70252,8,252,8,3,1,07.02.2023
70253,8,253,8,4,1,07.02.2023
70254,8,254,8,5,1,07.02.2023
70255,8,255,8,5,1,07.02.2023
70256,8,256,8,3,1,07.02.2023
70257,8,257,8,4,1,07.02.2023
70258,8,258,8,4,1,07.02.2023
70259,8,259,8,3,1,07.02.2023
70260,8,260,8,4,1,07.02.2023
70261,8,261,8,5,1,07.02.2023
70262,8,262,8,5,1,07.02.2023
70263,8,263,8,4,1,07.02.2023
70264,8,264,8,3,1,07.02.2023
70265,8,265,8,4,1,07.02.2023
70266,8,266,8,3,1,07.02.2023
70267,8,267,8,4,1,07.02.2023
70268,8,268,8,5,1,07.02.2023
70269,8,269,8,3,1,07.02.2023
70270,8,270,8,4,1,07.02.2023
70271,8,271,8,4,1,07.02.2023
70272,8,272,8,3,1,07.02.2023
70273,8,273,8,5,1,07.02.2023
70274,8,274,8,5,1,07.02.2023
70275,8,275,8,5,1,07.02.2023
70276,8,276,8,3,1,07.02.2023
70277,8,277,8,5,1,07.02.2023
70278,8,278,8,3,1,07.02.2023
70279,8,279,8,5,1,07.02.2023
70280,8,280,8,3,1,07.02.2023
70281,8,281,8,5,1,07.02.2023
70282,8,282,8,5,1,07.02.2023
70283,8,283,8,4,1,07.02.2023
70284,8,284,8,4,1,07.02.2023
70285,8,285,8,3,1,07.02.2023
70286,8,286,8,4,1,07.02.2023
70287,8,287,8,5,1,07.02.2023
70288,8,288,8,3,1,07.02.2023
70289,8,289,8,5,1,07.02.2023
70290,8,290,8,5,1,07.02.2023
70291,8,291,8,3,1,07.02.2023
70292,8,292,8,3,1,07.02.2023
70293,8,293,8,3,1,07.02.2023
70294,8,294,8,5,1,07.02.2023
70295,8,295,8,5,1,07.02.2023
70296,8,296,8,5,1,07.02.2023
70297,8,297,8,3,1,07.02.2023
70298,8,298,8,3,1,07.02.2023
70299,8,299,8,5,1,07.02.2023
70300,8,300,8,5,1,07.02.2023
70301,8,301,8,3,1,07.02.2023
70302,8,302,8,5,1,07.02.2023
70303,8,303,8,5,1,07.02.2023
70304,8,304,8,5,1,07.02.2023
70305,8,305,8,4,1,07.02.2023
70306,8,306,8,5,1,07.02.2023
70307,8,307,8,5,1,07.02.2023
70308,8,308,8,4,1,07.02.2023
70309,8,309,8,3,1,07.02.2023
70310,8,310,8,5,1,07.02.2023
70311,8,311,8,5,1,07.02.2023
70312,8,312,8,3,1,07.02.2023
70313,8,313,8,4,1,07.02.2023
70314,8,314,8,4,1,07.02.2023
70315,8,315,8,3,1,07.02.2023
70316,8,316,8,4,1,07.02.2023
70317,8,317,8,3,1,07.02.2023
70318,8,318,8,3,1,07.02.2023
70319,8,319,8,3,1,07.02.2023
70320,8,320,8,5,1,07.02.2023
70321,8,321,8,4,1,07.02.2023
70322,8,322,8,5,1,07.02.2023
70323,8,323,8,3,1,07.02.2023
70324,8,324,8,4,1,07.02.2023
70325,8,325,8,3,1,07.02.2023
70326,8,326,8,4,1,07.02.2023
70327,8,327,8,5,1,07.02.2023
70328,8,328,8,4,1,07.02.2023
70329,8,329,8,4,1,07.02.2023
70330,8,330,8,4,1,07.02.2023
70331,8,331,8,5,1,07.02.2023
70332,8,332,8,3,1,07.02.2023
70333,8,333,8,4,1,07.02.2023
70334,8,334,8,3,1,07.02.2023
70335,8,335,8,5,1,07.02.2023
70336,8,336,8,3,1,07.02.2023
70337,8,337,8,3,1,07.02.2023
70338,8,338,8,5,1,07.02.2023
70339,8,339,8,3,1,07.02.2023
70340,8,340,8,3,1,07.02.2023
70341,8,341,8,5,1,07.02.2023
70342,8,342,8,5,1,07.02.2023
70343,8,343,8,5,1,07.02.2023
70344,8,344,8,3,1,07.02.2023
70345,8,345,8,4,1,07.02.2023
70346,8,346,8,4,1,07.02.2023
70347,8,347,8,5,1,07.02.2023
70348,8,348,8,4,1,07.02.2023
70349,8,349,8,5,1,07.02.2023
70350,8,350,8,5,1,07.02.2023
70351,8,351,8,4,1,07.02.2023
70352,8,352,8,3,1,07.02.2023
70353,8,353,8,3,1,07.02.2023
70354,8,354,8,4,1,07.02.2023
70355,8,355,8,5,1,07.02.2023
70356,8,356,8,3,1,07.02.2023
70357,8,357,8,4,1,07.02.2023
70358,8,358,8,5,1,07.02.2023
70359,8,359,8,4,1,07.02.2023
70360,8,360,8,3,1,07.02.2023
70361,8,361,8,4,1,07.02.2023
70362,8,362,8,3,1,07.02.2023
70363,8,363,8,5,1,07.02.2023
70364,8,364,8,4,1,07.02.2023
70365,8,365,8,3,1,07.02.2023
70366,8,366,8,3,1,07.02.2023
70367,8,367,8,4,1,07.02.2023
70368,8,368,8,3,1,07.02.2023
70369,8,369,8,4,1,07.02.2023
70370,8,370,8,4,1,07.02.2023
70371,8,371,8,3,1,07.02.2023
70372,8,372,8,5,1,07.02.2023
70373,8,373,8,3,1,07.02.2023
70374,8,374,8,3,1,07.02.2023
70375,8,375,8,4,1,07.02.2023
70376,8,376,8,3,1,07.02.2023
70377,8,377,8,3,1,07.02.2023
